player_name,season,team,position,age,games_played,salary,salary_formatted,salary_rank,pg_points,pg_rebounds,pg_assists,pg_steals,pg_blocks,PER,TS_pct,usage_pct,WS,VORP,BPM,OBPM,DBPM,points_per_million,salary_per_WS,salary_per_VORP,value_score,value_category,season_year
Ausar Thompson,2023-24,DET,SF,21.0,63.0,7977420,"$7,977,420",188,8.8,6.4,1.9,1.1,0.9,12.8,0.522,16.6,1.8,-0.1,-2.2,-2.8,0.6,1.1,4431900.0,,,Below Average,2023
Ochai Agbaji,2023-24,UTA,SG,23.0,51.0,4114200,"$4,114,200",268,5.4,2.5,0.9,0.5,0.6,8.1,0.531,12.2,0.4,-0.3,-3.0,-2.5,-0.5,1.31,10285500.0,,,Below Average,2023
Kessler Edwards,2023-24,SAC,SF,23.0,54.0,1927896,"$1,927,896",423,1.7,0.8,0.3,0.2,0.1,10.3,0.541,14.0,0.5,0.0,-1.5,-1.6,0.1,0.88,3855792.0,,,Fair Value,2023
Jabari Walker,2023-24,POR,PF,21.0,72.0,1719864,"$1,719,864",442,8.9,7.1,1.0,0.6,0.3,13.0,0.546,16.3,2.9,-0.6,-3.3,-2.4,-0.9,5.17,593057.0,,,Below Average,2023
Bojan Bogdanović,2023-24,DET,PF,34.0,28.0,18700000,"$18,700,000",83,20.2,3.4,2.5,0.8,0.1,14.1,0.6,24.7,0.8,0.0,-2.1,0.3,-2.5,1.08,23375000.0,,,Fair Value,2023
Taurean Prince,2023-24,LAL,PF,29.0,78.0,4516000,"$4,516,000",257,8.9,2.9,1.5,0.7,0.4,8.8,0.579,13.8,1.9,-0.4,-2.8,-2.6,-0.2,1.97,2376842.0,,,Below Average,2023
Cam Reddish,2023-24,LAL,SF,24.0,48.0,2165000,"$2,165,000",394,5.4,2.1,1.0,1.0,0.3,7.7,0.504,12.7,0.6,-0.3,-3.2,-4.0,0.8,2.49,3608333.0,,,Below Average,2023
Matt Ryan,2023-24,NOP,SF,26.0,28.0,2059782,"$2,059,782",405,5.4,1.4,0.6,0.2,0.0,9.0,0.638,15.4,0.5,-0.1,-2.7,-1.4,-1.3,2.62,4119564.0,,,Below Average,2023
Gordon Hayward,2023-24,OKC,SF,33.0,26.0,33319397,"$33,319,397",36,5.3,2.5,1.6,0.5,0.0,10.3,0.56,13.4,0.8,-0.1,-2.6,-2.4,-0.2,0.16,41649246.0,,,Star - Overpaid,2023
Andrew Nembhard,2023-24,IND,PG,24.0,68.0,2131905,"$2,131,905",401,9.2,2.1,4.1,0.9,0.1,11.3,0.573,16.0,2.0,-0.1,-2.2,-1.6,-0.5,4.32,1065952.0,,,Below Average,2023
Malaki Branham,2023-24,SAS,PG,20.0,75.0,3071880,"$3,071,880",318,9.2,2.0,2.1,0.4,0.1,8.7,0.526,19.8,-0.3,-1.5,-5.6,-3.4,-2.2,2.99,,,,Below Average,2023
Bojan Bogdanović,2023-24,DET,PF,34.0,28.0,20000000,"$20,000,000",74,20.2,3.4,2.5,0.8,0.1,14.1,0.6,24.7,0.8,0.0,-2.1,0.3,-2.5,1.01,25000000.0,,,Fair Value,2023
Davion Mitchell,2023-24,SAC,PG,25.0,72.0,5063640,"$5,063,640",237,5.3,1.3,1.9,0.2,0.0,9.3,0.555,14.9,1.3,-0.4,-3.4,-2.4,-1.0,1.05,3895108.0,,,Below Average,2023
Stanley Umude,2023-24,DET,SG,24.0,24.0,1098242,"$1,098,242",475,5.3,2.1,0.5,0.3,0.3,11.4,0.647,15.6,0.5,0.0,-1.6,-1.5,-0.1,4.83,2196484.0,,,Fair Value,2023
Georges Niang,2023-24,CLE,PF,30.0,82.0,8800000,"$8,800,000",176,9.4,3.4,1.2,0.4,0.2,9.9,0.583,17.6,2.4,-0.4,-2.9,-2.5,-0.4,1.07,3666667.0,,,Below Average,2023
Taj Gibson,2023-24,2TM,PF,38.0,20.0,3196448,"$3,196,448",298,1.7,1.9,0.6,0.2,0.4,5.9,0.449,9.0,0.2,-0.2,-5.3,-5.3,0.1,0.53,15982240.0,,,Below Average,2023
Cody Zeller,2023-24,NOP,C,31.0,43.0,3196448,"$3,196,448",298,1.8,2.6,0.9,0.2,0.1,12.8,0.483,12.9,0.8,0.0,-2.6,-2.9,0.3,0.56,3995560.0,,,Fair Value,2023
Jericho Sims,2023-24,NYK,C,25.0,45.0,1927896,"$1,927,896",423,2.0,3.3,0.6,0.2,0.4,10.9,0.702,6.0,1.5,0.0,-1.8,-2.4,0.7,1.04,1285264.0,,,Fair Value,2023
Bruce Brown,2023-24,TOR,PG,27.0,34.0,22000000,"$22,000,000",67,9.6,3.8,2.7,0.7,0.3,10.9,0.557,16.4,0.7,-0.5,-4.5,-3.1,-1.4,0.44,31428571.0,,,Below Average,2023
Nick Richards,2023-24,CHO,C,26.0,67.0,5000000,"$5,000,000",242,9.7,8.0,0.8,0.4,1.1,16.7,0.717,13.3,5.1,-0.1,-2.3,-1.6,-0.7,1.94,980392.0,,,Below Average,2023
Aleksej Pokusevski,2023-24,2TM,PF,22.0,28.0,5009633,"$5,009,633",241,5.2,3.2,1.3,0.5,0.5,12.7,0.525,17.2,0.4,0.0,-1.9,-1.8,-0.1,1.04,12524082.0,,,Fair Value,2023
Kobe Brown,2023-24,LAC,PF,24.0,44.0,2413356,"$2,413,356",368,2.0,1.4,0.6,0.3,0.1,7.6,0.49,11.1,0.5,-0.2,-3.8,-4.0,0.2,0.83,4826712.0,,,Below Average,2023
Colby Jones,2023-24,SAC,SG,21.0,30.0,2019706,"$2,019,706",406,2.1,1.3,0.7,0.2,0.2,8.9,0.422,19.1,0.0,-0.1,-5.0,-5.4,0.4,1.04,,,,Below Average,2023
Gordon Hayward,2023-24,2TM,SF,33.0,51.0,33319397,"$33,319,397",36,9.8,3.5,3.1,0.8,0.3,12.8,0.548,18.4,1.5,0.0,-2.1,-1.6,-0.5,0.29,22212931.0,,,Star - Overpaid,2023
Jarred Vanderbilt,2023-24,LAL,PF,24.0,29.0,4640000,"$4,640,000",252,5.2,4.8,1.2,1.2,0.2,11.6,0.578,11.7,1.1,0.0,-1.6,-2.9,1.3,1.12,4218182.0,,,Fair Value,2023
Patrick Williams,2023-24,CHI,PF,22.0,43.0,9835881,"$9,835,881",161,10.0,3.9,1.5,0.9,0.8,11.0,0.553,16.6,1.2,-0.1,-2.3,-2.1,-0.1,1.02,8196568.0,,,Below Average,2023
Caleb Martin,2023-24,MIA,SF,28.0,64.0,6802950,"$6,802,950",205,10.0,4.4,2.2,0.7,0.5,10.8,0.531,17.3,2.4,0.0,-2.0,-2.2,0.2,1.47,2834562.0,,,Fair Value,2023
Bismack Biyombo,2023-24,MEM,C,31.0,30.0,5000000,"$5,000,000",242,5.2,6.4,1.7,0.3,1.1,10.0,0.56,10.6,1.0,-0.2,-3.2,-4.8,1.6,1.04,5000000.0,,,Below Average,2023
Malachi Flynn,2023-24,TOR,PG,25.0,31.0,3873024,"$3,873,024",278,5.1,2.1,2.4,0.6,0.2,10.1,0.535,16.2,0.2,-0.1,-2.7,-2.8,0.0,1.32,19365120.0,,,Below Average,2023
Seth Curry,2023-24,2TM,SG,33.0,44.0,4000000,"$4,000,000",271,5.1,1.5,1.0,0.5,0.1,9.9,0.519,16.8,0.5,-0.2,-3.3,-2.6,-0.6,1.27,8000000.0,,,Below Average,2023
Julian Phillips,2023-24,CHI,SF,20.0,40.0,1600000,"$1,600,000",453,2.2,0.9,0.3,0.2,0.2,7.0,0.521,13.0,0.2,-0.3,-5.3,-4.7,-0.6,1.38,8000000.0,,,Below Average,2023
Reggie Jackson,2023-24,DEN,PG,33.0,82.0,5000000,"$5,000,000",242,10.2,1.9,3.8,0.5,0.2,11.7,0.521,21.7,2.1,-0.6,-3.2,-1.8,-1.5,2.04,2380952.0,,,Below Average,2023
Andre Jackson Jr.,2023-24,MIL,SG,22.0,57.0,1119563,"$1,119,563",462,2.2,2.0,0.9,0.3,0.1,8.5,0.596,10.0,1.0,-0.2,-3.6,-3.6,0.0,1.97,1119563.0,,,Below Average,2023
Grant Williams,2023-24,2TM,PF,25.0,76.0,12405000,"$12,405,000",123,10.3,4.2,2.3,0.6,0.5,10.6,0.588,15.9,2.6,-0.3,-2.6,-1.9,-0.7,0.83,4771154.0,,,Below Average,2023
Bryce McGowens,2023-24,CHO,SG,21.0,59.0,1719864,"$1,719,864",442,5.1,1.7,0.9,0.4,0.2,9.3,0.565,14.9,0.6,-0.6,-4.9,-3.7,-1.1,2.97,2866440.0,,,Below Average,2023
Alec Burks,2023-24,2TM,SG,32.0,66.0,10489600,"$10,489,600",153,10.4,2.3,1.3,0.4,0.2,12.9,0.536,24.4,1.4,-0.1,-2.3,-0.3,-2.0,0.99,7492571.0,,,Below Average,2023
Bojan Bogdanović,2023-24,NYK,SF,34.0,29.0,18700000,"$18,700,000",83,10.4,2.0,0.9,0.2,0.0,10.1,0.549,24.3,0.2,-0.4,-4.9,-2.4,-2.5,0.56,93500000.0,,,Below Average,2023
Bojan Bogdanović,2023-24,NYK,SF,34.0,29.0,20000000,"$20,000,000",74,10.4,2.0,0.9,0.2,0.0,10.1,0.549,24.3,0.2,-0.4,-4.9,-2.4,-2.5,0.52,100000000.0,,,Below Average,2023
Jaden McDaniels,2023-24,MIN,SF,23.0,72.0,3901399,"$3,901,399",276,10.5,3.1,1.4,0.9,0.6,9.4,0.571,15.7,3.4,-0.3,-2.6,-3.3,0.7,2.69,1147470.0,,,Below Average,2023
Peyton Watson,2023-24,DEN,SF,21.0,80.0,2303520,"$2,303,520",385,6.7,3.2,1.1,0.5,1.1,11.8,0.539,16.2,2.5,-0.1,-2.2,-3.0,0.8,2.91,921408.0,,,Below Average,2023
Richaun Holmes,2023-24,2TM,C,30.0,40.0,12046020,"$12,046,020",130,5.0,4.6,0.6,0.3,0.5,14.5,0.593,14.7,1.3,-0.2,-3.3,-2.4,-0.8,0.42,9266169.0,,,Below Average,2023
Vasilije Micić,2023-24,CHO,PG,30.0,30.0,7723000,"$7,723,000",190,10.8,2.1,6.2,0.7,0.1,11.9,0.532,20.3,0.2,-0.5,-4.4,-1.9,-2.5,1.4,38615000.0,,,Below Average,2023
Jake LaRavia,2023-24,MEM,PF,22.0,35.0,3199920,"$3,199,920",297,10.8,3.7,1.7,0.8,0.3,12.6,0.54,21.1,1.0,-0.1,-2.5,-1.4,-1.0,3.38,3199920.0,,,Below Average,2023
Bruce Brown,2023-24,2TM,SG,27.0,67.0,22000000,"$22,000,000",67,10.8,4.2,2.9,0.9,0.3,11.6,0.563,16.5,2.2,-0.6,-3.3,-2.4,-1.0,0.49,10000000.0,,,Below Average,2023
Jevon Carter,2023-24,CHI,PG,28.0,72.0,6190476,"$6,190,476",219,5.0,0.8,1.3,0.5,0.2,8.5,0.485,17.7,0.2,-0.5,-4.0,-3.3,-0.7,0.81,30952380.0,,,Below Average,2023
Jordan Clarkson,2023-24,UTA,SG,31.0,55.0,23487629,"$23,487,629",62,17.1,3.4,5.0,0.6,0.1,12.7,0.521,26.1,0.2,-1.1,-4.5,-1.3,-3.2,0.73,117438145.0,,,Below Average,2023
Isaiah Stewart,2023-24,DET,PF,22.0,46.0,5266713,"$5,266,713",235,10.9,6.6,1.6,0.4,0.8,11.3,0.6,14.5,1.7,-0.1,-2.3,-1.6,-0.7,2.07,3098066.0,,,Below Average,2023
Trent Forrest,2023-24,ATL,SG,25.0,38.0,1112933,"$1,112,933",472,2.2,1.3,2.4,0.3,0.1,8.9,0.426,11.8,0.2,-0.3,-4.4,-3.8,-0.7,1.98,5564665.0,,,Below Average,2023
Marcus Morris,2023-24,PHI,PF,34.0,37.0,17116279,"$17,116,279",96,6.7,2.9,0.7,0.4,0.3,10.5,0.559,16.3,1.0,-0.2,-3.4,-2.3,-1.1,0.39,17116279.0,,,Below Average,2023
Isaiah Livers,2023-24,DET,PF,25.0,23.0,1836096,"$1,836,096",430,5.0,2.1,1.1,0.6,0.2,5.1,0.46,12.7,-0.1,-0.5,-6.5,-5.0,-1.5,2.72,,,,Below Average,2023
Reggie Bullock,2023-24,HOU,SF,32.0,44.0,11014080,"$11,014,080",143,2.2,1.7,0.3,0.3,0.1,7.7,0.582,9.4,0.6,0.0,-2.4,-2.9,0.5,0.2,18356800.0,,,Fair Value,2023
Jalen Wilson,2023-24,BRK,PF,23.0,43.0,850000,"$850,000",484,5.0,3.0,1.0,0.3,0.1,10.8,0.537,14.3,1.1,-0.2,-2.9,-1.8,-1.1,5.88,772727.0,,,Below Average,2023
Chuma Okeke,2023-24,ORL,SF,25.0,47.0,5266712,"$5,266,712",236,2.3,1.7,0.4,0.2,0.1,6.9,0.465,13.3,0.3,-0.2,-3.4,-3.2,-0.2,0.44,17555707.0,,,Below Average,2023
Dalano Banton,2023-24,BOS,PG,24.0,24.0,2019706,"$2,019,706",406,2.3,1.5,0.8,0.2,0.1,9.9,0.468,17.8,0.2,-0.1,-4.1,-4.7,0.6,1.14,10098530.0,,,Below Average,2023
Cory Joseph,2023-24,GSW,PG,32.0,26.0,3196448,"$3,196,448",298,2.4,1.2,1.6,0.2,0.1,6.2,0.47,11.3,0.2,-0.2,-4.7,-4.0,-0.7,0.75,15982240.0,,,Below Average,2023
Garrison Mathews,2023-24,ATL,SG,27.0,66.0,2000000,"$2,000,000",412,4.9,1.4,0.6,0.3,0.1,8.9,0.665,11.1,1.6,-0.2,-3.0,-2.1,-0.9,2.45,1250000.0,,,Below Average,2023
AJ Griffin,2023-24,ATL,SF,20.0,20.0,3712920,"$3,712,920",285,2.4,0.9,0.3,0.1,0.1,1.2,0.382,17.3,-0.4,-0.3,-9.6,-6.0,-3.5,0.65,,,,Below Average,2023
Eugene Omoruyi,2023-24,WAS,SF,26.0,43.0,1459782,"$1,459,782",456,4.8,2.0,0.8,0.6,0.1,16.0,0.549,22.5,0.6,0.0,-2.3,-1.9,-0.4,3.29,2432970.0,,,Fair Value,2023
Harry Giles,2023-24,2TM,C,25.0,23.0,2165000,"$2,165,000",394,2.4,1.3,0.3,0.1,0.1,14.8,0.503,26.7,0.1,-0.1,-4.8,-2.7,-2.0,1.11,21650000.0,,,Below Average,2023
Zach Collins,2023-24,SAS,C,26.0,69.0,7700000,"$7,700,000",192,11.2,5.4,2.8,0.5,0.8,14.3,0.565,22.7,1.8,0.0,-2.0,-2.0,-0.1,1.45,4277778.0,,,Fair Value,2023
Shake Milton,2023-24,MIN,SG,27.0,38.0,5000000,"$5,000,000",242,4.7,1.3,1.3,0.4,0.1,8.3,0.496,18.7,0.4,-0.3,-4.2,-4.8,0.6,0.94,12500000.0,,,Below Average,2023
Markieff Morris,2023-24,DAL,PF,34.0,26.0,3196448,"$3,196,448",298,2.5,1.5,0.6,0.2,0.1,6.6,0.467,16.4,-0.1,-0.2,-5.3,-4.0,-1.3,0.78,,,,Below Average,2023
Furkan Korkmaz,2023-24,PHI,SG,26.0,35.0,5370370,"$5,370,370",232,2.5,0.9,0.7,0.4,0.1,9.2,0.519,13.6,0.4,-0.1,-2.7,-3.2,0.4,0.47,13425925.0,,,Below Average,2023
Jeremy Sochan,2023-24,SAS,PF,20.0,74.0,5316960,"$5,316,960",233,11.6,6.4,3.4,0.8,0.5,11.4,0.513,18.8,1.4,-0.8,-3.4,-2.8,-0.6,2.18,3797829.0,,,Below Average,2023
Omer Yurtseven,2023-24,UTA,C,25.0,48.0,2800000,"$2,800,000",336,4.6,4.3,0.6,0.2,0.4,15.0,0.565,17.9,0.7,-0.1,-3.0,-1.6,-1.5,1.64,4000000.0,,,Below Average,2023
Shake Milton,2023-24,3TM,SG,27.0,48.0,5000000,"$5,000,000",242,4.5,1.6,1.3,0.4,0.1,9.2,0.499,18.7,0.6,-0.3,-3.7,-4.3,0.6,0.9,8333333.0,,,Below Average,2023
Jeremiah Robinson-Earl,2023-24,NOP,PF,23.0,39.0,1900000,"$1,900,000",429,2.9,1.9,0.5,0.3,0.1,11.8,0.564,15.4,0.6,0.0,-2.2,-1.9,-0.3,1.53,3166667.0,,,Fair Value,2023
Lamar Stevens,2023-24,2TM,PF,26.0,38.0,2092354,"$2,092,354",402,7.2,3.3,0.7,0.6,0.6,14.6,0.516,22.2,0.8,0.0,-2.2,-2.2,-0.1,3.44,2615442.0,,,Fair Value,2023
Spencer Dinwiddie,2023-24,LAL,PG,30.0,28.0,18857143,"$18,857,143",80,6.8,1.7,2.4,0.5,0.5,8.0,0.586,12.2,0.7,-0.2,-3.2,-3.2,-0.1,0.36,26938776.0,,,Below Average,2023
Bruce Brown,2023-24,IND,SG,27.0,33.0,22000000,"$22,000,000",67,12.1,4.7,3.0,1.1,0.2,12.2,0.568,16.7,1.5,-0.1,-2.3,-1.7,-0.5,0.55,14666667.0,,,Below Average,2023
Olivier-Maxence Prosper,2023-24,DAL,PF,21.0,40.0,2733720,"$2,733,720",338,3.0,2.0,0.6,0.2,0.1,11.6,0.496,16.6,0.5,-0.1,-2.9,-1.7,-1.3,1.1,5467440.0,,,Below Average,2023
Johnny Davis,2023-24,WAS,SG,21.0,50.0,5050800,"$5,050,800",238,3.0,1.4,0.6,0.4,0.2,6.2,0.462,12.2,-0.1,-0.7,-6.6,-5.5,-1.1,0.59,,,,Below Average,2023
Bismack Biyombo,2023-24,2TM,C,31.0,40.0,5000000,"$5,000,000",242,4.4,5.2,1.3,0.3,0.9,9.9,0.562,10.7,1.1,-0.3,-3.4,-4.8,1.4,0.88,4545455.0,,,Below Average,2023
Dominick Barlow,2023-24,SAS,PF,20.0,33.0,1015402,"$1,015,402",478,4.4,3.4,1.1,0.4,0.4,14.6,0.548,14.1,1.1,0.0,-1.7,-1.7,0.0,4.33,923093.0,,,Fair Value,2023
MarJon Beauchamp,2023-24,MIL,SF,23.0,48.0,2609400,"$2,609,400",346,4.4,2.1,0.6,0.3,0.1,9.7,0.592,14.6,0.7,-0.2,-3.2,-2.3,-0.9,1.69,3727714.0,,,Below Average,2023
Lester Quiñones,2023-24,GSW,SG,23.0,37.0,1108597,"$1,108,597",473,4.4,1.9,1.0,0.2,0.1,10.3,0.533,18.3,0.6,-0.1,-3.3,-2.0,-1.3,3.97,1847662.0,,,Below Average,2023
Ben Sheppard,2023-24,IND,SG,22.0,57.0,2537172,"$2,537,172",352,4.4,1.6,0.9,0.6,0.0,8.1,0.524,13.2,0.8,-0.3,-3.4,-3.3,-0.1,1.73,3171465.0,,,Below Average,2023
Ochai Agbaji,2023-24,TOR,SG,23.0,27.0,4114200,"$4,114,200",268,6.7,3.3,1.3,0.7,0.6,7.1,0.453,15.4,-0.3,-0.7,-6.5,-5.0,-1.5,1.63,,,,Below Average,2023
Mike Muscala,2023-24,3TM,C,32.0,53.0,3500000,"$3,500,000",291,3.0,2.4,0.7,0.2,0.2,7.5,0.47,13.4,0.1,-0.5,-5.3,-3.9,-1.4,0.86,35000000.0,,,Below Average,2023
Dalen Terry,2023-24,CHI,SG,21.0,59.0,3350760,"$3,350,760",295,3.1,1.9,1.4,0.5,0.3,10.2,0.512,13.4,0.8,0.0,-2.3,-3.4,1.1,0.93,4188450.0,,,Fair Value,2023
Blake Wesley,2023-24,SAS,SG,20.0,61.0,2504640,"$2,504,640",359,4.4,1.5,2.7,0.5,0.1,10.1,0.537,14.7,0.9,-0.4,-4.0,-4.0,0.1,1.76,2782933.0,,,Below Average,2023
Seth Curry,2023-24,DAL,SG,33.0,36.0,4000000,"$4,000,000",271,4.3,1.4,0.8,0.5,0.1,8.6,0.502,15.9,0.3,-0.2,-4.0,-3.2,-0.9,1.08,13333333.0,,,Below Average,2023
Jaxson Hayes,2023-24,LAL,C,23.0,70.0,2165000,"$2,165,000",394,4.3,3.0,0.5,0.5,0.4,14.0,0.718,12.5,2.5,0.0,-1.9,-2.8,0.9,1.99,866000.0,,,Fair Value,2023
Caleb Houstan,2023-24,ORL,SF,21.0,59.0,2000000,"$2,000,000",412,4.3,1.4,0.5,0.3,0.1,8.3,0.582,12.5,1.5,0.0,-1.9,-1.4,-0.5,2.15,1333333.0,,,Fair Value,2023
Dillon Brooks,2023-24,HOU,SF,28.0,72.0,22627671,"$22,627,671",64,12.7,3.4,1.7,0.9,0.1,9.4,0.549,17.6,2.7,-0.9,-3.6,-3.3,-0.3,0.56,8380619.0,,,Below Average,2023
Max Christie,2023-24,LAL,SG,20.0,67.0,1719864,"$1,719,864",442,4.2,2.1,0.9,0.3,0.3,8.4,0.544,13.6,0.7,-0.4,-3.6,-3.2,-0.4,2.44,2456949.0,,,Below Average,2023
Keyonte George,2023-24,UTA,PG,20.0,75.0,3889776,"$3,889,776",277,13.0,2.8,4.4,0.5,0.1,10.4,0.533,22.8,-0.3,-1.2,-4.4,-1.5,-2.9,3.34,,,,Below Average,2023
Wesley Matthews,2023-24,ATL,SG,37.0,36.0,3196448,"$3,196,448",298,3.1,1.5,0.6,0.4,0.3,8.2,0.511,11.7,0.4,-0.1,-2.8,-3.1,0.3,0.97,7991120.0,,,Below Average,2023
Andrew Wiggins,2023-24,GSW,SF,28.0,71.0,24330357,"$24,330,357",59,13.2,4.5,1.7,0.6,0.6,12.7,0.544,20.9,2.8,-0.3,-2.5,-1.4,-1.2,0.54,8689413.0,,,Below Average,2023
Corey Kispert,2023-24,WAS,SF,24.0,80.0,3722040,"$3,722,040",284,13.4,2.8,2.0,0.5,0.2,12.8,0.62,19.6,2.1,-0.1,-2.1,-0.2,-2.0,3.6,1772400.0,,,Below Average,2023
Skylar Mays,2023-24,2TM,PG,26.0,38.0,850000,"$850,000",484,4.1,1.1,2.2,0.6,0.1,12.0,0.466,18.4,0.4,0.0,-2.0,-2.1,0.1,4.82,2125000.0,,,Fair Value,2023
JT Thor,2023-24,CHO,PF,21.0,63.0,1836096,"$1,836,096",430,3.2,2.3,0.5,0.2,0.4,9.1,0.519,11.7,0.6,-0.5,-4.5,-3.5,-1.1,1.74,3060160.0,,,Below Average,2023
Luka Šamanić,2023-24,UTA,PF,24.0,43.0,2066585,"$2,066,585",403,4.1,2.4,0.4,0.1,0.2,8.9,0.485,21.8,-0.2,-0.6,-7.8,-4.9,-2.9,1.98,,,,Below Average,2023
Gary Trent Jr.,2023-24,TOR,SG,25.0,71.0,18560000,"$18,560,000",86,13.7,2.6,1.7,1.1,0.1,12.0,0.548,20.0,1.7,-0.3,-2.6,-1.2,-1.4,0.74,10917647.0,,,Below Average,2023
Jae'Sean Tate,2023-24,HOU,SF,28.0,65.0,7000000,"$7,000,000",200,4.1,3.0,1.0,0.6,0.2,9.3,0.538,11.7,1.8,-0.1,-2.3,-3.7,1.5,0.59,3888889.0,,,Below Average,2023
Ousmane Dieng,2023-24,OKC,PF,20.0,33.0,4798440,"$4,798,440",248,4.0,1.5,1.1,0.2,0.2,10.1,0.54,16.9,0.4,-0.1,-3.0,-2.3,-0.7,0.83,11996100.0,,,Below Average,2023
Amir Coffey,2023-24,LAC,SF,26.0,70.0,3666667,"$3,666,667",287,6.6,2.1,1.1,0.6,0.2,10.0,0.604,12.5,2.6,-0.1,-2.2,-1.9,-0.3,1.8,1410257.0,,,Below Average,2023
Luka Garza,2023-24,MIN,C,25.0,25.0,687465,"$687,465",494,4.0,1.2,0.2,0.2,0.0,21.8,0.576,33.3,0.4,0.0,-2.1,0.6,-2.7,5.82,1718662.0,,,Fair Value,2023
Svi Mykhailiuk,2023-24,BOS,SF,26.0,41.0,2346614,"$2,346,614",374,4.0,1.2,0.9,0.3,0.0,11.7,0.575,16.1,0.9,0.0,-1.8,-0.9,-0.9,1.7,2607349.0,,,Fair Value,2023
Rayan Rupert,2023-24,POR,SG,19.0,39.0,1119563,"$1,119,563",462,4.0,2.4,1.6,0.3,0.1,5.8,0.451,13.6,-0.1,-0.8,-6.7,-5.6,-1.2,3.57,,,,Below Average,2023
Scoot Henderson,2023-24,POR,PG,19.0,62.0,9770904,"$9,770,904",163,14.0,3.1,5.4,0.8,0.2,9.5,0.489,26.5,-1.7,-1.7,-5.8,-3.5,-2.3,1.43,,,,Below Average,2023
Jaden Springer,2023-24,PHI,SG,21.0,32.0,2226240,"$2,226,240",390,4.0,1.8,1.1,0.8,0.3,10.6,0.481,18.2,0.3,-0.1,-3.4,-4.5,1.0,1.8,7420800.0,,,Below Average,2023
Mike Muscala,2023-24,WAS,C,32.0,24.0,3500000,"$3,500,000",291,4.0,3.1,0.9,0.2,0.3,7.6,0.481,14.3,0.0,-0.4,-6.2,-4.4,-1.8,1.14,,,,Below Average,2023
Tim Hardaway Jr.,2023-24,DAL,SF,31.0,79.0,17897728,"$17,897,728",91,14.4,3.2,1.8,0.5,0.1,12.1,0.542,22.6,2.2,-0.5,-2.9,-0.8,-2.1,0.8,8135331.0,,,Below Average,2023
Gordon Hayward,2023-24,CHO,SF,33.0,25.0,33319397,"$33,319,397",36,14.5,4.7,4.6,1.1,0.5,14.2,0.544,21.2,0.7,0.0,-1.8,-1.2,-0.6,0.44,47599139.0,,,Star - Overpaid,2023
Marcus Smart,2023-24,MEM,PG,29.0,20.0,18583713,"$18,583,713",85,14.5,2.7,4.3,2.1,0.3,11.8,0.552,22.9,0.2,0.0,-2.4,-3.3,0.9,0.78,92918565.0,,,Fair Value,2023
Bennedict Mathurin,2023-24,IND,SF,21.0,59.0,6916080,"$6,916,080",203,14.5,4.0,2.0,0.6,0.2,13.0,0.562,23.4,1.4,-0.6,-3.4,-1.2,-2.3,2.1,4940057.0,,,Below Average,2023
Zeke Nnaji,2023-24,DEN,PF,23.0,58.0,4306281,"$4,306,281",265,3.2,2.2,0.6,0.3,0.7,12.4,0.528,15.4,1.2,-0.2,-3.7,-3.8,0.1,0.74,3588568.0,,,Below Average,2023
Chris Duarte,2023-24,SAC,SF,26.0,59.0,4124400,"$4,124,400",267,3.9,1.8,0.7,0.5,0.1,8.4,0.512,14.9,0.7,-0.2,-3.4,-3.5,0.1,0.95,5892000.0,,,Below Average,2023
DeAndre Jordan,2023-24,DEN,C,35.0,36.0,3196448,"$3,196,448",298,3.9,4.4,0.7,0.2,0.4,16.0,0.61,15.4,1.2,0.0,-1.7,-1.7,-0.1,1.22,2663707.0,,,Fair Value,2023
Garrett Temple,2023-24,TOR,SG,37.0,27.0,3196448,"$3,196,448",298,3.3,1.7,1.0,0.4,0.1,9.5,0.502,15.0,0.2,-0.2,-4.7,-3.4,-1.2,1.03,15982240.0,,,Below Average,2023
Anthony Gill,2023-24,WAS,PF,31.0,50.0,1997238,"$1,997,238",415,3.8,1.9,0.7,0.3,0.2,12.1,0.537,18.0,0.4,-0.3,-4.1,-2.6,-1.5,1.9,4993095.0,,,Below Average,2023
KJ Martin,2023-24,2TM,SF,23.0,60.0,1930681,"$1,930,681",420,3.7,2.2,0.9,0.4,0.2,9.9,0.563,13.4,1.1,-0.4,-4.1,-4.0,-0.1,1.92,1755165.0,,,Below Average,2023
Jaden Springer,2023-24,2TM,SG,21.0,49.0,2226240,"$2,226,240",390,3.3,1.6,0.9,0.7,0.3,10.7,0.49,17.1,0.6,-0.2,-3.4,-4.9,1.5,1.48,3710400.0,,,Below Average,2023
KJ Martin,2023-24,PHI,SF,23.0,58.0,1930681,"$1,930,681",420,3.7,2.2,0.9,0.3,0.2,10.0,0.569,13.2,1.1,-0.4,-4.0,-3.9,-0.1,1.92,1755165.0,,,Below Average,2023
Bojan Bogdanović,2023-24,2TM,PF,34.0,57.0,18700000,"$18,700,000",83,15.2,2.7,1.7,0.5,0.1,12.6,0.581,24.6,1.1,-0.4,-3.2,-0.7,-2.5,0.81,17000000.0,,,Below Average,2023
Bojan Bogdanović,2023-24,2TM,PF,34.0,57.0,20000000,"$20,000,000",74,15.2,2.7,1.7,0.5,0.1,12.6,0.581,24.6,1.1,-0.4,-3.2,-0.7,-2.5,0.76,18181818.0,,,Below Average,2023
