player_name,current_season,current_team,current_age,current_salary,current_salary_formatted,current_salary_rank,current_games,current_ppg,current_rpg,current_apg,current_PER,current_TS_pct,current_WS,current_VORP,current_BPM,previous_season,previous_team,previous_salary,previous_salary_rank,previous_games,previous_ppg,previous_rpg,previous_apg,previous_PER,previous_TS_pct,previous_WS,previous_VORP,previous_BPM,salary_change,salary_change_pct,ppg_change,rpg_change,apg_change,vorp_change,ws_change,performance_trend,impact_trend,season_year
Matt Ryan,2023-24,NOP,26.0,2059782.0,"$2,059,782",405.0,28.0,5.4,1.4,0.6,9.0,0.638,0.5,-0.1,-2.7,2022-23,MIN,442439.0,547.0,22.0,3.4,0.5,0.5,10.6,0.604,0.3,0.0,-1.7,1617343.0,365.6,2.0,0.9,0.1,-0.1,0.2,Improved,Declining,2023
Jordan Nwora,2023-24,2TM,25.0,3000000.0,"$3,000,000",321.0,52.0,7.0,2.9,1.2,13.7,0.565,0.5,-0.1,-2.5,2022-23,MIL,2800000.0,318.0,38.0,6.0,3.1,1.0,10.0,0.53,0.7,0.0,-2.4,200000.0,7.1,1.0,-0.2,0.2,-0.1,-0.2,Improved,Declining,2023
Jordan Nwora,2023-24,2TM,25.0,3000000.0,"$3,000,000",321.0,52.0,7.0,2.9,1.2,13.7,0.565,0.5,-0.1,-2.5,2022-23,2TM,2800000.0,318.0,62.0,8.7,3.7,1.4,12.2,0.561,1.5,0.0,-2.1,200000.0,7.1,-1.7,-0.8,-0.2,-0.1,-1.0,Declined,Declining,2023
Evan Fournier,2023-24,DET,31.0,18857143.0,"$18,857,143",80.0,29.0,7.2,1.9,1.6,8.9,0.482,0.0,-0.3,-3.8,2022-23,NYK,18000000.0,77.0,27.0,6.1,1.8,1.3,6.9,0.471,0.1,-0.2,-4.0,857143.0,4.8,1.1,0.1,0.3,-0.1,-0.1,Improved,Declining,2023
Jeremy Sochan,2023-24,SAS,20.0,5316960.0,"$5,316,960",233.0,74.0,11.6,6.4,3.4,11.4,0.513,1.4,-0.8,-3.4,2022-23,SAS,5063520.0,229.0,56.0,11.0,5.3,2.5,11.4,0.509,0.2,-0.7,-4.0,253440.0,5.0,0.6,1.1,0.9,-0.1,1.2,Improved,Declining,2023
Jerami Grant,2023-24,POR,29.0,27586207.0,"$27,586,207",49.0,54.0,21.0,3.5,2.8,15.4,0.573,2.7,0.9,-0.1,2022-23,POR,20955000.0,64.0,63.0,20.5,4.5,2.4,16.0,0.606,4.1,1.0,-0.2,6631207.0,31.6,0.5,-1.0,0.4,-0.1,-1.4,Improved,Declining,2023
Jordan Nwora,2023-24,2TM,25.0,3000000.0,"$3,000,000",321.0,52.0,7.0,2.9,1.2,13.7,0.565,0.5,-0.1,-2.5,2022-23,IND,2800000.0,318.0,24.0,13.0,4.7,2.1,14.4,0.586,0.8,0.0,-1.8,200000.0,7.1,-6.0,-1.8,-0.9,-0.1,-0.3,Significantly Declined,Declining,2023
Evan Fournier,2023-24,2TM,31.0,18857143.0,"$18,857,143",80.0,32.0,6.9,1.8,1.5,8.5,0.464,-0.1,-0.3,-4.3,2022-23,NYK,18000000.0,77.0,27.0,6.1,1.8,1.3,6.9,0.471,0.1,-0.2,-4.0,857143.0,4.8,0.8,0.0,0.2,-0.1,-0.2,Improved,Declining,2023
Gary Harris,2023-24,ORL,29.0,13000000.0,"$13,000,000",117.0,54.0,6.9,1.7,1.6,9.4,0.587,2.7,0.3,-1.2,2022-23,ORL,13000000.0,110.0,48.0,8.3,2.0,1.2,10.5,0.62,2.3,0.4,-0.7,0.0,0.0,-1.4,-0.3,0.4,-0.1,0.4,Declined,Declining,2023
Malik Beasley,2023-24,MIL,27.0,2709849.0,"$2,709,849",340.0,79.0,11.3,3.7,1.4,10.3,0.603,3.5,0.1,-1.8,2022-23,UTA,15558035.0,95.0,55.0,13.4,3.6,1.7,11.5,0.535,1.2,0.2,-1.6,-12848186.0,-82.6,-2.1,0.1,-0.3,-0.1,2.3,Significantly Declined,Declining,2023
Taj Gibson,2023-24,2TM,38.0,3196448.0,"$3,196,448",298.0,20.0,1.7,1.9,0.6,5.9,0.449,0.2,-0.2,-5.3,2022-23,WAS,2905851.0,303.0,49.0,3.4,1.9,0.7,11.4,0.585,0.8,-0.1,-3.2,290597.0,10.0,-1.7,0.0,-0.1,-0.1,-0.6,Declined,Declining,2023
Davion Mitchell,2023-24,SAC,25.0,5063640.0,"$5,063,640",237.0,72.0,5.3,1.3,1.9,9.3,0.555,1.3,-0.4,-3.4,2022-23,SAC,4833600.0,234.0,80.0,5.6,1.3,2.3,9.4,0.545,1.5,-0.3,-2.8,230040.0,4.8,-0.3,0.0,-0.4,-0.1,-0.2,Declined,Declining,2023
Anthony Gill,2023-24,WAS,31.0,1997238.0,"$1,997,238",415.0,50.0,3.8,1.9,0.7,12.1,0.537,0.4,-0.3,-4.1,2022-23,WAS,1836090.0,414.0,59.0,3.3,1.7,0.6,11.1,0.604,1.3,-0.2,-3.3,161148.0,8.8,0.5,0.2,0.1,-0.1,-0.9,Improved,Declining,2023
A.J. Lawson,2023-24,DAL,23.0,,,,42.0,3.2,1.2,0.5,11.2,0.519,0.2,-0.2,-4.6,2022-23,2TM,,,15.0,3.7,1.4,0.1,13.9,0.589,0.1,-0.1,-4.4,,,-0.5,-0.2,0.4,-0.1,0.1,Declined,Declining,2023
Royce O'Neale,2023-24,BRK,30.0,9500000.0,"$9,500,000",165.0,49.0,7.4,4.5,2.8,10.4,0.544,1.8,0.4,-0.7,2022-23,BRK,9200000.0,156.0,76.0,8.8,5.1,3.7,9.2,0.538,2.9,0.5,-1.1,300000.0,3.3,-1.4,-0.6,-0.9,-0.1,-1.1,Declined,Declining,2023
Pat Connaughton,2023-24,MIL,31.0,9423869.0,"$9,423,869",168.0,76.0,5.6,3.1,2.1,9.6,0.574,2.8,0.2,-1.6,2022-23,MIL,5728393.0,215.0,61.0,7.6,4.6,1.3,10.0,0.531,2.5,0.3,-1.0,3695476.0,64.5,-2.0,-1.5,0.8,-0.1,0.3,Declined,Declining,2023
Terry Rozier,2023-24,MIA,29.0,23205221.0,"$23,205,221",63.0,31.0,16.4,4.2,4.6,15.1,0.531,1.9,0.7,0.7,2022-23,CHO,21486316.0,60.0,63.0,21.1,4.1,5.1,14.7,0.517,1.7,0.8,-0.6,1718905.0,8.0,-4.7,0.1,-0.5,-0.1,0.2,Significantly Declined,Declining,2023
Terry Taylor,2023-24,CHI,24.0,2019706.0,"$2,019,706",406.0,31.0,1.5,1.2,0.3,10.1,0.558,0.3,0.0,-3.2,2022-23,CHI,1563518.0,441.0,5.0,4.0,1.6,0.0,25.0,0.85,0.2,0.1,3.7,456188.0,29.2,-2.5,-0.4,0.3,-0.1,0.1,Significantly Declined,Declining,2023
Josh Giddey,2023-24,OKC,21.0,6587040.0,"$6,587,040",210.0,80.0,12.3,6.4,4.8,16.6,0.547,4.3,1.8,1.5,2022-23,OKC,6287400.0,203.0,76.0,16.6,7.9,6.2,17.1,0.533,4.0,1.9,1.2,299640.0,4.8,-4.3,-1.5,-1.4,-0.1,0.3,Significantly Declined,Declining,2023
Svi Mykhailiuk,2023-24,BOS,26.0,2346614.0,"$2,346,614",374.0,41.0,4.0,1.2,0.9,11.7,0.575,0.9,0.0,-1.8,2022-23,NYK,1968175.0,387.0,13.0,1.6,0.5,0.1,15.8,0.739,0.1,0.1,4.1,378439.0,19.2,2.4,0.7,0.8,-0.1,0.8,Significantly Improved,Declining,2023
A.J. Lawson,2023-24,DAL,23.0,,,,42.0,3.2,1.2,0.5,11.2,0.519,0.2,-0.2,-4.6,2022-23,DAL,,,14.0,3.9,1.4,0.1,13.5,0.58,0.1,-0.1,-4.6,,,-0.7,-0.2,0.4,-0.1,0.1,Declined,Declining,2023
Justin Minaya,2023-24,POR,24.0,,,,34.0,1.8,1.6,0.6,5.8,0.391,0.1,-0.3,-5.6,2022-23,POR,35096.0,618.0,4.0,4.3,3.8,1.0,4.0,0.363,-0.1,-0.2,-9.0,,,-2.5,-2.2,-0.4,-0.1,0.2,Significantly Declined,Declining,2023
Jakob Poeltl,2023-24,TOR,28.0,19500000.0,"$19,500,000",78.0,50.0,11.1,8.6,2.5,18.9,0.653,3.8,0.9,0.7,2022-23,TOR,9398148.0,152.0,26.0,13.1,9.1,2.2,23.1,0.652,3.1,1.0,3.6,10101852.0,107.5,-2.0,-0.5,0.3,-0.1,0.7,Declined,Declining,2023
Dalen Terry,2023-24,CHI,21.0,3350760.0,"$3,350,760",295.0,59.0,3.1,1.9,1.4,10.2,0.512,0.8,0.0,-2.3,2022-23,CHI,3191400.0,293.0,38.0,2.2,1.0,0.6,14.1,0.523,0.5,0.1,0.0,159360.0,5.0,0.9,0.9,0.8,-0.1,0.3,Improved,Declining,2023
Johnny Davis,2023-24,WAS,21.0,5050800.0,"$5,050,800",238.0,50.0,3.0,1.4,0.6,6.2,0.462,-0.1,-0.7,-6.6,2022-23,WAS,4810320.0,235.0,28.0,5.8,2.3,1.0,7.2,0.446,-0.3,-0.6,-7.4,240480.0,5.0,-2.8,-0.9,-0.4,-0.1,0.2,Significantly Declined,Declining,2023
Luka Garza,2023-24,MIN,25.0,687465.0,"$687,465",494.0,25.0,4.0,1.2,0.2,21.8,0.576,0.4,0.0,-2.1,2022-23,MIN,,,28.0,6.5,2.3,0.6,23.0,0.652,1.1,0.1,-0.4,687465.0,68746400.0,-2.5,-1.1,-0.4,-0.1,-0.7,Significantly Declined,Declining,2023
Josh Richardson,2023-24,MIA,30.0,2891467.0,"$2,891,467",327.0,43.0,9.9,2.8,2.4,11.4,0.573,2.1,0.2,-1.3,2022-23,2TM,12196094.0,121.0,65.0,10.1,2.7,2.7,12.3,0.555,1.8,0.3,-1.2,-9304627.0,-76.3,-0.2,0.1,-0.3,-0.1,0.3,Declined,Declining,2023
Trent Forrest,2023-24,ATL,25.0,1112933.0,"$1,112,933",472.0,38.0,2.2,1.3,2.4,8.9,0.426,0.2,-0.3,-4.4,2022-23,ATL,,,23.0,2.3,1.6,1.7,6.1,0.424,-0.1,-0.2,-5.1,1112933.0,111293200.0,-0.1,-0.3,0.7,-0.1,0.3,Declined,Declining,2023
Patty Mills,2023-24,2TM,35.0,,,,32.0,4.0,1.1,1.1,7.2,0.467,0.1,-0.3,-4.6,2022-23,BRK,,,40.0,6.2,1.1,1.4,10.6,0.554,0.4,-0.2,-3.1,,,-2.2,0.0,-0.3,-0.1,-0.3,Significantly Declined,Declining,2023
Klay Thompson,2023-24,GSW,33.0,43219440.0,"$43,219,440",12.0,77.0,17.9,3.3,2.3,13.9,0.576,3.6,0.9,-0.4,2022-23,GSW,40600080.0,11.0,69.0,21.9,4.1,2.4,14.7,0.576,3.1,1.0,-0.3,2619360.0,6.5,-4.0,-0.8,-0.1,-0.1,0.5,Significantly Declined,Declining,2023
Richaun Holmes,2023-24,2TM,30.0,12046020.0,"$12,046,020",130.0,40.0,5.0,4.6,0.6,14.5,0.593,1.3,-0.2,-3.3,2022-23,SAC,11215260.0,125.0,42.0,3.1,1.9,0.2,12.9,0.668,0.8,-0.1,-2.9,830760.0,7.4,1.9,2.7,0.4,-0.1,0.5,Improved,Declining,2023
Patrick Beverley,2023-24,MIL,35.0,3196448.0,"$3,196,448",298.0,26.0,6.0,3.6,2.6,11.4,0.524,1.1,0.2,-0.4,2022-23,2TM,13000000.0,110.0,67.0,6.2,3.7,2.9,8.9,0.534,3.0,0.3,-1.2,-9803552.0,-75.4,-0.2,-0.1,-0.3,-0.1,-1.9,Declined,Declining,2023
Patrick Beverley,2023-24,MIL,35.0,3196448.0,"$3,196,448",298.0,26.0,6.0,3.6,2.6,11.4,0.524,1.1,0.2,-0.4,2022-23,CHI,13000000.0,110.0,22.0,5.8,4.9,3.5,10.1,0.506,1.2,0.3,-0.2,-9803552.0,-75.4,0.2,-1.3,-0.9,-0.1,-0.1,Improved,Declining,2023
Ryan Arcidiacono,2023-24,NYK,29.0,2528233.0,"$2,528,233",353.0,20.0,0.0,0.4,0.2,-2.0,0.0,-0.1,-0.1,-9.6,2022-23,NYK,1836090.0,414.0,11.0,0.3,0.4,0.2,3.1,0.3,0.0,0.0,-5.1,692143.0,37.7,-0.3,0.0,0.0,-0.1,-0.1,Declined,Declining,2023
Ziaire Williams,2023-24,MEM,22.0,4810200.0,"$4,810,200",247.0,51.0,8.2,3.5,1.5,9.3,0.511,0.2,-0.6,-4.5,2022-23,MEM,4591680.0,240.0,37.0,5.7,2.1,0.9,7.4,0.511,0.1,-0.5,-5.6,218520.0,4.8,2.5,1.4,0.6,-0.1,0.1,Significantly Improved,Declining,2023
Vit Krejci,2023-24,ATL,23.0,,,,22.0,6.1,2.4,2.3,8.4,0.633,0.6,-0.2,-3.7,2022-23,ATL,1563518.0,441.0,29.0,1.2,0.9,0.6,7.7,0.475,0.1,-0.1,-3.6,,,4.9,1.5,1.7,-0.1,0.5,Significantly Improved,Declining,2023
Josh Green,2023-24,DAL,23.0,4765339.0,"$4,765,339",250.0,57.0,8.2,3.2,2.3,9.9,0.588,2.2,-0.3,-2.7,2022-23,DAL,3098400.0,295.0,60.0,9.1,3.0,1.7,11.2,0.645,2.6,-0.2,-2.4,1666939.0,53.8,-0.9,0.2,0.6,-0.1,-0.4,Declined,Declining,2023
Skylar Mays,2023-24,2TM,26.0,850000.0,"$850,000",484.0,38.0,4.1,1.1,2.2,12.0,0.466,0.4,0.0,-2.0,2022-23,POR,116574.0,593.0,6.0,15.3,3.2,8.3,19.4,0.624,0.7,0.1,0.0,733426.0,629.2,-11.2,-2.1,-6.1,-0.1,-0.3,Significantly Declined,Declining,2023
Danuel House Jr.,2023-24,PHI,30.0,,,,34.0,4.2,1.7,0.8,8.5,0.575,0.7,-0.3,-4.0,2022-23,PHI,,,56.0,4.8,1.7,0.8,9.4,0.6,1.3,-0.2,-3.0,,,-0.6,0.0,0.0,-0.1,-0.6,Declined,Declining,2023
Markieff Morris,2023-24,DAL,34.0,3196448.0,"$3,196,448",298.0,26.0,2.5,1.5,0.6,6.6,0.467,-0.1,-0.2,-5.3,2022-23,DAL,2905851.0,303.0,8.0,4.5,1.5,0.8,9.1,0.545,0.0,-0.1,-5.8,290597.0,10.0,-2.0,0.0,-0.2,-0.1,-0.1,Declined,Declining,2023
Markieff Morris,2023-24,DAL,34.0,3196448.0,"$3,196,448",298.0,26.0,2.5,1.5,0.6,6.6,0.467,-0.1,-0.2,-5.3,2022-23,2TM,2905851.0,303.0,35.0,3.8,2.0,0.9,10.4,0.553,0.4,-0.1,-2.7,290597.0,10.0,-1.3,-0.5,-0.3,-0.1,-0.5,Declined,Declining,2023
Cameron Payne,2023-24,MIL,29.0,6500000.0,"$6,500,000",211.0,47.0,6.2,1.3,2.3,12.6,0.603,1.6,0.1,-1.5,2022-23,PHO,6000000.0,207.0,48.0,10.3,2.2,4.5,13.2,0.512,1.1,0.2,-1.2,500000.0,8.3,-4.1,-0.9,-2.2,-0.1,0.5,Significantly Declined,Declining,2023
Jaxson Hayes,2023-24,LAL,23.0,2165000.0,"$2,165,000",394.0,70.0,4.3,3.0,0.5,14.0,0.718,2.5,0.0,-1.9,2022-23,NOP,6803012.0,192.0,47.0,5.0,2.8,0.7,13.7,0.605,1.5,0.1,-1.2,-4638012.0,-68.2,-0.7,0.2,-0.2,-0.1,1.0,Declined,Declining,2023
Garrison Mathews,2023-24,ATL,27.0,2000000.0,"$2,000,000",412.0,66.0,4.9,1.4,0.6,8.9,0.665,1.6,-0.2,-3.0,2022-23,HOU,2000000.0,380.0,45.0,4.8,1.4,0.5,9.1,0.564,0.7,-0.1,-2.5,0.0,0.0,0.1,0.0,0.1,-0.1,0.9,Improved,Declining,2023
Garrison Mathews,2023-24,ATL,27.0,2000000.0,"$2,000,000",412.0,66.0,4.9,1.4,0.6,8.9,0.665,1.6,-0.2,-3.0,2022-23,2TM,2000000.0,380.0,54.0,4.8,1.4,0.5,9.7,0.573,1.0,-0.1,-2.4,0.0,0.0,0.1,0.0,0.1,-0.1,0.6,Improved,Declining,2023
Derrick Jones Jr.,2023-24,DAL,26.0,,,,76.0,8.6,3.3,1.0,11.7,0.592,3.1,0.2,-1.5,2022-23,CHI,,,64.0,5.0,2.4,0.5,13.8,0.597,2.4,0.3,-0.4,,,3.6,0.9,0.5,-0.1,0.7,Significantly Improved,Declining,2023
Skylar Mays,2023-24,POR,26.0,850000.0,"$850,000",484.0,21.0,6.3,1.8,3.6,11.9,0.457,0.3,0.0,-2.3,2022-23,POR,116574.0,593.0,6.0,15.3,3.2,8.3,19.4,0.624,0.7,0.1,0.0,733426.0,629.2,-9.0,-1.4,-4.7,-0.1,-0.4,Significantly Declined,Declining,2023
Isaiah Stewart,2023-24,DET,22.0,5266713.0,"$5,266,713",235.0,46.0,10.9,6.6,1.6,11.3,0.6,1.7,-0.1,-2.3,2022-23,DET,3433320.0,281.0,50.0,11.3,8.1,1.4,13.1,0.56,2.0,0.0,-2.1,1833393.0,53.4,-0.4,-1.5,0.2,-0.1,-0.3,Declined,Declining,2023
Dāvis Bertāns,2023-24,CHO,31.0,17000000.0,"$17,000,000",97.0,28.0,8.8,1.8,0.9,10.7,0.57,0.4,0.0,-2.3,2022-23,DAL,16000000.0,93.0,45.0,4.6,1.2,0.5,11.9,0.618,0.9,0.1,-1.2,1000000.0,6.3,4.2,0.6,0.4,-0.1,-0.5,Significantly Improved,Declining,2023
Lester Quiñones,2023-24,GSW,23.0,1108597.0,"$1,108,597",473.0,37.0,4.4,1.9,1.0,10.3,0.533,0.6,-0.1,-3.3,2022-23,GSW,,,4.0,2.5,0.8,0.5,8.6,0.654,0.0,0.0,-10.2,1108597.0,110859600.0,1.9,1.1,0.5,-0.1,0.6,Improved,Declining,2023
Bruno Fernando,2023-24,ATL,25.0,2581522.0,"$2,581,522",351.0,45.0,6.3,4.3,1.0,15.2,0.615,1.5,-0.1,-2.3,2022-23,HOU,2717391.0,322.0,31.0,4.1,3.9,1.0,16.1,0.561,0.8,0.0,-1.7,-135869.0,-5.0,2.2,0.4,0.0,-0.1,0.7,Significantly Improved,Declining,2023
Bruno Fernando,2023-24,ATL,25.0,2581522.0,"$2,581,522",351.0,45.0,6.3,4.3,1.0,15.2,0.615,1.5,-0.1,-2.3,2022-23,2TM,2717391.0,322.0,39.0,3.9,3.5,0.8,16.6,0.571,0.9,0.0,-2.0,-135869.0,-5.0,2.4,0.8,0.2,-0.1,0.6,Significantly Improved,Declining,2023
Bruno Fernando,2023-24,ATL,25.0,2581522.0,"$2,581,522",351.0,45.0,6.3,4.3,1.0,15.2,0.615,1.5,-0.1,-2.3,2022-23,ATL,2717391.0,322.0,8.0,3.4,1.9,0.1,20.1,0.624,0.1,0.0,-5.0,-135869.0,-5.0,2.9,2.4,0.9,-0.1,1.4,Significantly Improved,Declining,2023
Omer Yurtseven,2023-24,UTA,25.0,2800000.0,"$2,800,000",336.0,48.0,4.6,4.3,0.6,15.0,0.565,0.7,-0.1,-3.0,2022-23,MIA,1752638.0,432.0,9.0,4.4,2.6,0.2,16.7,0.675,0.3,0.0,-3.9,1047362.0,59.8,0.2,1.7,0.4,-0.1,0.4,Improved,Declining,2023
Peyton Watson,2023-24,DEN,21.0,2303520.0,"$2,303,520",385.0,80.0,6.7,3.2,1.1,11.8,0.539,2.5,-0.1,-2.2,2022-23,DEN,2193960.0,361.0,23.0,3.3,1.6,0.5,12.8,0.553,0.3,0.0,-2.8,109560.0,5.0,3.4,1.6,0.6,-0.1,2.2,Significantly Improved,Declining,2023
Jay Huff,2023-24,DEN,25.0,,,,20.0,1.2,0.6,0.1,18.5,0.724,0.2,0.0,1.3,2022-23,WAS,116986.0,591.0,7.0,7.3,3.0,1.4,22.3,0.796,0.5,0.1,4.0,,,-6.1,-2.4,-1.3,-0.1,-0.3,Significantly Declined,Declining,2023
A.J. Green,2023-24,MIL,24.0,,,,56.0,4.5,1.1,0.5,10.5,0.617,1.1,0.0,-2.1,2022-23,MIL,,,35.0,4.4,1.3,0.6,11.5,0.607,0.8,0.1,-0.9,,,0.1,-0.2,-0.1,-0.1,0.3,Improved,Declining,2023
James Wiseman,2023-24,DET,22.0,12119440.0,"$12,119,440",128.0,63.0,7.1,5.3,0.9,14.8,0.637,2.1,-0.4,-3.5,2022-23,2TM,9603360.0,148.0,45.0,10.0,5.9,0.7,15.6,0.589,1.4,-0.3,-3.5,2516080.0,26.2,-2.9,-0.6,0.2,-0.1,0.7,Significantly Declined,Declining,2023
Danilo Gallinari,2023-24,WAS,35.0,6802950.0,"$6,802,950",205.0,26.0,7.0,2.9,1.2,13.4,0.581,0.6,-0.1,-2.6,,,,,,,,,,,,,,6802950.0,680294900.0,7.0,2.9,1.2,-0.1,0.6,Significantly Improved,Declining,2023
Harry Giles,2023-24,2TM,25.0,2165000.0,"$2,165,000",394.0,23.0,2.4,1.3,0.3,14.8,0.503,0.1,-0.1,-4.8,,,,,,,,,,,,,,2165000.0,216499900.0,2.4,1.3,0.3,-0.1,0.1,Significantly Improved,Declining,2023
Colby Jones,2023-24,SAC,21.0,2019706.0,"$2,019,706",406.0,30.0,2.1,1.3,0.7,8.9,0.422,0.0,-0.1,-5.0,,,,,,,,,,,,,,2019706.0,201970500.0,2.1,1.3,0.7,-0.1,0.0,Significantly Improved,Declining,2023
Olivier-Maxence Prosper,2023-24,DAL,21.0,2733720.0,"$2,733,720",338.0,40.0,3.0,2.0,0.6,11.6,0.496,0.5,-0.1,-2.9,,,,,,,,,,,,,,2733720.0,273371900.0,3.0,2.0,0.6,-0.1,0.5,Significantly Improved,Declining,2023
Ausar Thompson,2023-24,DET,21.0,7977420.0,"$7,977,420",188.0,63.0,8.8,6.4,1.9,12.8,0.522,1.8,-0.1,-2.2,,,,,,,,,,,,,,7977420.0,797741900.0,8.8,6.4,1.9,-0.1,1.8,Significantly Improved,Declining,2023
Jerome Robinson,2023-24,GSW,26.0,,,,22.0,1.4,0.3,0.2,5.7,0.41,-0.1,-0.1,-8.3,,,,,,,,,,,,,,,,1.4,0.3,0.2,-0.1,-0.1,Improved,Declining,2023
Chris Livingston,2023-24,MIL,20.0,1119563.0,"$1,119,563",462.0,21.0,1.2,1.0,0.2,6.9,0.547,0.1,-0.1,-8.0,,,,,,,,,,,,,,1119563.0,111956200.0,1.2,1.0,0.2,-0.1,0.1,Improved,Declining,2023
Andre Jackson Jr.,2023-24,MIL,22.0,1119563.0,"$1,119,563",462.0,57.0,2.2,2.0,0.9,8.5,0.596,1.0,-0.2,-3.6,,,,,,,,,,,,,,1119563.0,111956200.0,2.2,2.0,0.9,-0.2,1.0,Significantly Improved,Declining,2023
Marcus Sasser,2023-24,DET,23.0,2624028.0,"$2,624,028",345.0,71.0,8.3,1.8,3.3,11.8,0.542,0.9,-0.2,-2.6,,,,,,,,,,,,,,2624028.0,262402700.0,8.3,1.8,3.3,-0.2,0.9,Significantly Improved,Declining,2023
Mason Plumlee,2023-24,LAC,33.0,5000000.0,"$5,000,000",242.0,46.0,5.3,5.1,1.2,15.8,0.621,2.0,0.2,-0.8,2022-23,LAC,9080417.0,159.0,23.0,7.5,6.9,1.7,18.2,0.761,1.8,0.4,1.4,-4080417.0,-44.9,-2.2,-1.8,-0.5,-0.2,0.2,Significantly Declined,Declining,2023
Seth Curry,2023-24,2TM,33.0,4000000.0,"$4,000,000",271.0,44.0,5.1,1.5,1.0,9.9,0.519,0.5,-0.2,-3.3,2022-23,BRK,8496653.0,171.0,61.0,9.2,1.6,1.6,12.3,0.593,1.8,0.0,-2.1,-4496653.0,-52.9,-4.1,-0.1,-0.6,-0.2,-1.3,Significantly Declined,Declining,2023
Markieff Morris,2023-24,DAL,34.0,3196448.0,"$3,196,448",298.0,26.0,2.5,1.5,0.6,6.6,0.467,-0.1,-0.2,-5.3,2022-23,BRK,2905851.0,303.0,27.0,3.6,2.2,0.9,10.7,0.556,0.4,0.0,-1.9,290597.0,10.0,-1.1,-0.7,-0.3,-0.2,-0.5,Declined,Declining,2023
Robert Covington,2023-24,2TM,33.0,11692308.0,"$11,692,308",136.0,29.0,4.4,3.3,0.8,13.6,0.58,1.5,0.5,2.2,2022-23,LAC,12307692.0,120.0,48.0,6.0,3.5,1.2,14.2,0.584,1.9,0.7,1.7,-615384.0,-5.0,-1.6,-0.2,-0.4,-0.2,-0.4,Declined,Declining,2023
Kevin Knox,2023-24,DET,24.0,2144320.0,"$2,144,320",400.0,31.0,7.2,2.4,0.7,9.9,0.57,0.4,-0.4,-4.6,2022-23,POR,3000000.0,298.0,21.0,8.5,3.3,0.9,12.4,0.54,0.1,-0.2,-4.6,-855680.0,-28.5,-1.3,-0.9,-0.2,-0.2,0.3,Declined,Declining,2023
Cody Martin,2023-24,CHO,28.0,7560000.0,"$7,560,000",194.0,28.0,7.5,3.9,3.7,9.2,0.46,-0.2,-0.3,-3.5,2022-23,CHO,7000000.0,190.0,7.0,5.0,3.4,1.6,8.7,0.448,0.1,-0.1,-4.6,560000.0,8.0,2.5,0.5,2.1,-0.2,-0.3,Significantly Improved,Declining,2023
Aaron Gordon,2023-24,DEN,28.0,21266182.0,"$21,266,182",69.0,73.0,13.9,6.5,3.5,16.8,0.607,7.1,1.9,1.3,2022-23,DEN,20690909.0,65.0,68.0,16.3,6.6,3.0,19.5,0.617,6.8,2.1,2.1,575273.0,2.8,-2.4,-0.1,0.5,-0.2,0.3,Significantly Declined,Declining,2023
Patrick Beverley,2023-24,PHI,35.0,3196448.0,"$3,196,448",298.0,47.0,6.3,3.1,3.1,11.7,0.547,1.7,0.1,-1.5,2022-23,CHI,13000000.0,110.0,22.0,5.8,4.9,3.5,10.1,0.506,1.2,0.3,-0.2,-9803552.0,-75.4,0.5,-1.8,-0.4,-0.2,0.5,Improved,Declining,2023
Patrick Beverley,2023-24,PHI,35.0,3196448.0,"$3,196,448",298.0,47.0,6.3,3.1,3.1,11.7,0.547,1.7,0.1,-1.5,2022-23,2TM,13000000.0,110.0,67.0,6.2,3.7,2.9,8.9,0.534,3.0,0.3,-1.2,-9803552.0,-75.4,0.1,-0.6,0.2,-0.2,-1.3,Improved,Declining,2023
David Roddy,2023-24,MEM,22.0,2718240.0,"$2,718,240",339.0,48.0,8.4,4.2,1.6,8.7,0.485,0.1,-0.8,-5.0,2022-23,MEM,2588640.0,332.0,70.0,6.7,2.8,0.8,8.8,0.519,1.1,-0.6,-3.9,129600.0,5.0,1.7,1.4,0.8,-0.2,-1.0,Improved,Declining,2023
Gordon Hayward,2023-24,CHO,33.0,33319397.0,"$33,319,397",36.0,25.0,14.5,4.7,4.6,14.2,0.544,0.7,0.0,-1.8,2022-23,CHO,30075000.0,43.0,50.0,14.7,4.3,4.1,13.5,0.563,2.0,0.2,-1.4,3244397.0,10.8,-0.2,0.4,0.5,-0.2,-1.3,Declined,Declining,2023
Josh Okogie,2023-24,PHO,25.0,2815937.0,"$2,815,937",334.0,60.0,4.6,2.6,1.1,12.0,0.552,2.1,0.4,-0.5,2022-23,PHO,1968175.0,387.0,72.0,7.3,3.5,1.5,13.3,0.531,2.8,0.6,-0.2,847762.0,43.1,-2.7,-0.9,-0.4,-0.2,-0.7,Significantly Declined,Declining,2023
Malaki Branham,2023-24,SAS,20.0,3071880.0,"$3,071,880",318.0,75.0,9.2,2.0,2.1,8.7,0.526,-0.3,-1.5,-5.6,2022-23,SAS,2925600.0,301.0,66.0,10.2,2.7,1.9,9.5,0.524,-0.1,-1.3,-5.2,146280.0,5.0,-1.0,-0.7,0.2,-0.2,-0.2,Declined,Declining,2023
